,fsq_id,name,distance,latitude,longitude,categories,city_bikes_ll
13614,a9c099f03b9142b1add96e30,Kyotori,305,48.790278,2.290286,"Brasserie, Sushi Restaurant","48.787543,2.2907628"
13615,4dfb8c74aeb7e41abbdfefb8,Chateau Sainte-Barbe,310,48.790286,2.291584,Historic and Protected Site,"48.787543,2.2907628"
13616,4c937331fc9a224ba5a5faf1,Parc Sainte-Barbe,336,48.790535,2.291508,Park,"48.787543,2.2907628"
13617,2cfaad8e26dc4f690bebdf2b,Barotte Cindy,264,48.789923,2.29093,,"48.787543,2.2907628"
13618,db0dbd0e148d46a3e98d8d63,MMA Perier Bart Associés,306,48.790271,2.290109,Insurance Agency,"48.787543,2.2907628"
13619,42a5b482d8444026f61930ce,Barraband Marie-France,441,48.785775,2.296157,Health and Medicine,"48.787543,2.2907628"
13620,2a400213982d4f8e2e2146d1,Virginie Barnaba Architecture,659,48.783274,2.284507,Architecture Firm,"48.787543,2.2907628"
13621,55f15e48498ede497b79bbc6,Le Sushi,557,48.940257,2.356397,"Fast Food Restaurant, Sushi Restaurant","48.940931521020836,2.363948999931771"
13622,58cedb615305115323c282e4,Hookah'lm,558,48.943344,2.357326,Lounge,"48.940931521020836,2.363948999931771"
13623,50eeee90e4b019c36931df43,Au Roi du Marché,561,48.937899,2.357376,"Fast Food Restaurant, Brasserie","48.940931521020836,2.363948999931771"
13624,4c7d7bdf8da18cfab6889fce,Au Diplomate,850,48.935331,2.355816,"Bar, Café, Coffee Shop","48.940931521020836,2.363948999931771"
13625,834e871ac9de41552a0df51d,Restaurant Osaka,521,48.936537,2.361459,Sushi Restaurant,"48.940931521020836,2.363948999931771"
13626,3843b537ca6c433d80448f02,Au Chalet des Artistes,563,48.943282,2.357115,Bar,"48.940931521020836,2.363948999931771"
13627,3dac332589d9417caa710ce7,Les 3 Brasseurs,710,48.936181,2.357443,"Bar, Café, Restaurant","48.940931521020836,2.363948999931771"
13628,8f9f52d7c41d4728ca3da0b2,Ourafisa,713,48.935702,2.358281,"Bar, Café, Restaurant","48.940931521020836,2.363948999931771"
13629,67b8790d9d5a4ec3c8514f86,Restaurant Taiba,842,48.946736,2.371365,"Bar, Burger Joint","48.940931521020836,2.363948999931771"
13630,5c19c8275a344a4542862fad,Les Trois Marches,999,48.944118,2.376752,"Bar, Brasserie","48.940931521020836,2.363948999931771"
13631,4c5ef37c857ca593d3f3d0cb,Kyoto,761,48.790558,2.290455,Sushi Restaurant,"48.7973062,2.2909969"
13632,ecb49b8a5311478b67e6b502,La Coupole,600,48.802097,2.287201,"Bar, Restaurant","48.7973062,2.2909969"
13633,a9c099f03b9142b1add96e30,Kyotori,782,48.790278,2.290286,"Brasserie, Sushi Restaurant","48.7973062,2.2909969"
13634,4b5ee693f964a520189d29e3,Le Barbezingue,669,48.803176,2.289573,"Buffet, Fast Food Restaurant, Brasserie","48.7973062,2.2909969"
13635,4c5bf1137735c9b626d48a72,Barcibarla,367,48.799918,2.289924,"Pizzeria, French Restaurant","48.7973062,2.2909969"
13636,4c937331fc9a224ba5a5faf1,Parc Sainte-Barbe,753,48.790535,2.291508,Park,"48.7973062,2.2909969"
13637,4dfb8c74aeb7e41abbdfefb8,Chateau Sainte-Barbe,781,48.790286,2.291584,Historic and Protected Site,"48.7973062,2.2909969"
13638,ff7a20647c3f4fd23be35f8c,Simas Bartolomeu Rodrigues Dias Iva,430,48.800659,2.288051,Travel and Transportation,"48.7973062,2.2909969"
13639,21c33b965a8141ca54ebeffe,Le Baron Catherine,485,48.801018,2.287494,Business and Professional Services,"48.7973062,2.2909969"
13640,c4c83108e9f941e36434e5f5,Barra Marc Louis Roland,583,48.802031,2.287521,Engineer,"48.7973062,2.2909969"
13641,5266a51711d287ff63ea60c6,Octopussy Bar,848,48.89362,2.325325,"Bar, Café, Coffee Shop","48.89990653843488,2.321543991674844"
13642,51a79b2e498eadcf45c54033,La Bricole,938,48.896436,2.332974,"Bar, Restaurant","48.89990653843488,2.321543991674844"
13643,613127d6fc550a4503f478c9,Le Social Bar,868,48.904427,2.331124,Bar,"48.89990653843488,2.321543991674844"
13644,5f48daa51f6d1e5296242023,VENICE cocktail bar,872,48.892416,2.325197,"Bar, Coffee Shop","48.89990653843488,2.321543991674844"
13645,4b633feaf964a5207d6d2ae3,Le Bar Belge,922,48.892546,2.327085,"Bar, Coffee Shop, Belgian Restaurant","48.89990653843488,2.321543991674844"
13646,4c084231ffb8c9b66b046861,Le Refuge des Moines,898,48.891694,2.322177,French Restaurant,"48.89990653843488,2.321543991674844"
13647,5de987f5fcad4d0008f7cf05,Singing Studio,96,48.899197,2.321734,Karaoke Bar,"48.89990653843488,2.321543991674844"
13648,4b962b9bf964a5203dbf34e3,Danone + Cojean,566,48.904983,2.322174,Salad Restaurant,"48.89990653843488,2.321543991674844"
13649,4d985489b7bf2c0fb1eaeb2d,L'Industrie Café,841,48.894214,2.313974,Bar,"48.89990653843488,2.321543991674844"
13650,4c0947d5340720a177838493,Le Futur,345,48.901762,2.317404,"Bar, Restaurant","48.89990653843488,2.321543991674844"
13651,5720f72ac3b04439fdd43053,Bar du Marché,162,48.909087,2.247458,"Bar, Fast Food Restaurant, Brasserie","48.90970830301211,2.2454486480600626"
13652,4c0059aa8c1076b0e0032071,Sharky's,251,48.90969,2.248857,"Night Club, Lounge, Tapas Restaurant","48.90970830301211,2.2454486480600626"
13653,59c630f0a2a6ce0180195480,L'Absinthe,149,48.908684,2.246876,"Bar, Coffee Shop","48.90970830301211,2.2454486480600626"
13654,4c3b35711a1cd13ad7f1b50d,Au Rendez-Vous des Amis,222,48.909881,2.241563,Brasserie,"48.90970830301211,2.2454486480600626"
13655,54c39786498ebc321e1069e0,Le Celtique,274,48.909877,2.241475,Tobacco Store,"48.90970830301211,2.2454486480600626"
13656,4dd4fcb21f6ec4e0bb85bd28,S Comme Sushi,568,48.90812,2.238516,"Brasserie, Sushi Restaurant","48.90970830301211,2.2454486480600626"
13657,5aa8216dfebf31070966e2a6,Ôkinawa,398,48.91058,2.240159,Sushi Restaurant,"48.90970830301211,2.2454486480600626"
13658,50de1998e4b053b5e63f2e8f,L'imperial,820,48.915351,2.252629,"Hookah Bar, Restaurant","48.90970830301211,2.2454486480600626"
13659,5aed9dfae7a237002c8db119,L'Excuse,278,48.909657,2.241428,Gourmet Store,"48.90970830301211,2.2454486480600626"
13660,4c0bf44e6071a593eb08e232,Sunshine,391,48.906396,2.247575,Japanese Restaurant,"48.90970830301211,2.2454486480600626"
13661,59a13f9b1ffe977b6f508168,Café du Marché,362,48.91442,2.379195,Hotel,"48.91118557052621,2.379864752692811"
13662,57a6f74e498efae5c85e2bcf,Le Périgord,421,48.914857,2.381958,"Coffee Shop, Fast Food Restaurant","48.91118557052621,2.379864752692811"
13663,5515bf7a498ec7be3d20b160,Grand Bouillon,474,48.914795,2.383125,"Music Venue, Bar, Restaurant","48.91118557052621,2.379864752692811"
13664,5a115fcb4a7aae690645085a,Tabac Malibu,621,48.915012,2.38584,Bar,"48.91118557052621,2.379864752692811"
13665,59ac46e748b04e2920b24826,Restaurant Marechal,727,48.905111,2.374502,"Karaoke Bar, Restaurant","48.91118557052621,2.379864752692811"
13666,30986018ed0a4adf9cc333b9,Monsieur Jacques Zerbib,89,48.910499,2.379223,Bar,"48.91118557052621,2.379864752692811"
13667,04dcda47f12d42bd5ab58ccb,UrbanSoccer,520,48.907327,2.375828,Bar,"48.91118557052621,2.379864752692811"
13668,239ffdaee5874f87af414bed,Le Normandie,553,48.915741,2.376812,Bar,"48.91118557052621,2.379864752692811"
13669,35815a9f94184c79d37406b1,Maman,571,48.915489,2.38415,"Bar, Restaurant","48.91118557052621,2.379864752692811"
13670,630f12036bd54ba29298594c,Matsuri,600,48.906607,2.375499,Sushi Restaurant,"48.91118557052621,2.379864752692811"
13671,548b74ad498e001dde439587,Spark's,678,48.862606,2.19567,"Bar, Bistro, French Restaurant","48.86462724459225,2.2047570338469806"
13672,4445ef5b54704f3f5ac37a38,Bar de l'Avenue,449,48.862889,2.210303,"Bar, Coffee Shop, Brasserie","48.86462724459225,2.2047570338469806"
13673,563255a2498e928911ebc298,Futo,921,48.858935,2.213596,Sushi Restaurant,"48.86462724459225,2.2047570338469806"
13674,4c5857d56418a5930e6f810e,Royal Sushi,603,48.861981,2.212079,"Sushi Restaurant, Vietnamese Restaurant","48.86462724459225,2.2047570338469806"
13675,650c8380bfbe49a313885219,Abri Sanitaire Mont Valérien,912,48.8726,2.207733,"Amusement Park, Bar","48.86462724459225,2.2047570338469806"
13676,ad18e88af92a483f4496f89c,Maitre Barbara,158,48.863216,2.205078,"Dentist, Oral Surgeon","48.86462724459225,2.2047570338469806"
13677,5e4772e549cb4352c4e3de42,Bartet Alain,309,48.86651,2.201643,Insurance Agency,"48.86462724459225,2.2047570338469806"
13678,511a9c88e4b003095772b40b,Sushi Na,115,48.896775,2.460929,Sushi Restaurant,"48.896241412268,2.4595758300992"
13679,6151818eb63ad61cc0de1b84,Konowa,720,48.90244,2.462274,Sushi Restaurant,"48.896241412268,2.4595758300992"
13680,143206aee26f480d20cc0212,Bar Tabac Pmu le Celtique,886,48.889666,2.452706,"Bar, Café, Coffee Shop","48.896241412268,2.4595758300992"
13681,281f5a7a7d9c48d1d8e94f8d,L'or Rouge,345,48.893498,2.457362,"Bar, Restaurant","48.896241412268,2.4595758300992"
13682,5e0abed2a315433d58729867,Chez Davnys,756,48.890266,2.454602,"Bar, Pizzeria","48.896241412268,2.4595758300992"
13683,25a190161c47477b64266950,Le Celtic Noisy,886,48.889666,2.452706,"Bar, Café, Coffee Shop","48.896241412268,2.4595758300992"
13684,e5c00b42f97140e316336411,Brasserie de la Mairie,890,48.889662,2.452618,"Café, Coffee Shop, Brasserie","48.896241412268,2.4595758300992"
13685,f1968a63c49b4aec7fb36e12,Thomcut Barber,162,48.89554,2.461533,Hair Salon,"48.896241412268,2.4595758300992"
13686,77054e53fd4d4b3c888d5ee9,Laoutmani M Barek,203,48.895426,2.462063,Grocery Store / Supermarket,"48.896241412268,2.4595758300992"
13687,5de8ae757ce84650d2de0cc7,Casa Baraka,359,48.893218,2.461321,Restaurant,"48.896241412268,2.4595758300992"
13688,634c0514318c4ffdb7525cd0,Au Bar des Amis,595,48.907228,2.471401,"Bar, Café, Fast Food Restaurant","48.903600624712865,2.465406596265139"
13689,6151818eb63ad61cc0de1b84,Konowa,262,48.90244,2.462274,Sushi Restaurant,"48.903600624712865,2.465406596265139"
13690,511a9c88e4b003095772b40b,Sushi Na,826,48.896775,2.460929,Sushi Restaurant,"48.903600624712865,2.465406596265139"
13691,f1968a63c49b4aec7fb36e12,Thomcut Barber,939,48.89554,2.461533,Hair Salon,"48.903600624712865,2.465406596265139"
13692,f38199e0a4014f617af65592,Djellouli Kherchouch Barbahoum,781,48.910616,2.46615,Food and Beverage Retail,"48.903600624712865,2.465406596265139"
13693,69ca50bb356f45df3ad72480,Barbieri Salmon Reunies,821,48.901077,2.454834,General Contractor,"48.903600624712865,2.465406596265139"
13694,77054e53fd4d4b3c888d5ee9,Laoutmani M Barek,940,48.895426,2.462063,Grocery Store / Supermarket,"48.903600624712865,2.465406596265139"
13695,612bd0ce473e824433b82c93,Musa Bar Paris,127,48.866304,2.376629,"Bar, Coffee Shop","48.865316087070475,2.3761147849099955"
13696,5183b41a498e0f1661e659f3,Gossima Ping Pong Bar,488,48.864817,2.382717,"Sports Bar, Coffee Shop, Restaurant","48.865316087070475,2.3761147849099955"
13697,5bd1df941acf11002c4f1e7e,Le Bar Floréal,819,48.870331,2.384344,Photographer,"48.865316087070475,2.3761147849099955"
13698,591c7bc5b23dfa408a85f89d,Bar & Beer Menilmontant,851,48.863368,2.387342,"Beer Bar, Sports Bar, Café","48.865316087070475,2.3761147849099955"
13699,61e82627ff3f2063e464e14a,Le Bar Fondamental,255,48.867594,2.375765,Beer Bar,"48.865316087070475,2.3761147849099955"
13700,4b5a1991f964a52029ad28e3,Pili Pili,209,48.866902,2.37495,Bar,"48.865316087070475,2.3761147849099955"
13701,4b65d461f964a52083022be3,Nun's Café,169,48.866907,2.376415,"Bar, Café, Coffee Shop","48.865316087070475,2.3761147849099955"
13702,5938562eee71206a24e28bf0,BAM Karaoke Box Parmentier,216,48.865369,2.373196,"Night Club, Karaoke Bar","48.865316087070475,2.3761147849099955"
13703,5183f149498eff6233941d44,Le Perchoir,418,48.865385,2.381944,"Beer Bar, Cocktail Bar, French Restaurant","48.865316087070475,2.3761147849099955"
13704,4b3d2624f964a520fc8e25e3,La Mercerie Café,154,48.865725,2.378193,"Bar, Café, Coffee Shop","48.865316087070475,2.3761147849099955"
13705,55ca636d498ec27381542a29,Gravity Bar,427,48.873303,2.360681,"Cocktail Bar, Lounge, Restaurant","48.875388227727,2.3559567333359"
13706,5c6c0fa6c8b2fb002c4e8544,Mikkeller Bar Paris,854,48.878571,2.345377,Brewery,"48.875388227727,2.3559567333359"
13707,59777d70345cbe0ff50f5787,Martin Bar,850,48.868571,2.360907,"Cocktail Bar, Café, Coffee Shop","48.875388227727,2.3559567333359"
13708,5b6b5f3cdb1d810033f21329,I.B.U,444,48.872616,2.351618,"Beer Bar, Coffee Shop","48.875388227727,2.3559567333359"
13709,5415ae4f498e9aee38f6a39e,CopperBay,626,48.869681,2.357365,"Cocktail Bar, Coffee Shop","48.875388227727,2.3559567333359"
13710,5c43840f4f0e58002cc024b3,Early June,598,48.872858,2.363165,"Wine Bar, Restaurant","48.875388227727,2.3559567333359"
13711,5855a44b5d6ec60f239ebc7a,John Circus,72,48.874946,2.355483,"Bar, Pizzeria","48.875388227727,2.3559567333359"
13712,5c6c6e1e0802d400395e80a3,Sape Bar,478,48.87956,2.355012,"Hotel Bar, Restaurant","48.875388227727,2.3559567333359"
13713,4af31753f964a52092ea21e3,Le Comptoir Général,779,48.872417,2.365373,Bar,"48.875388227727,2.3559567333359"
13714,5be75857123a19002cba698d,Billili,732,48.880561,2.350112,"Wine Bar, Restaurant","48.875388227727,2.3559567333359"
13715,ecb49b8a5311478b67e6b502,La Coupole,473,48.802097,2.287201,"Bar, Restaurant","48.798666226364,2.2833752789972"
13716,4b5ee693f964a520189d29e3,Le Barbezingue,683,48.803176,2.289573,"Buffet, Fast Food Restaurant, Brasserie","48.798666226364,2.2833752789972"
13717,4c5bf1137735c9b626d48a72,Barcibarla,458,48.799918,2.289924,"Pizzeria, French Restaurant","48.798666226364,2.2833752789972"
13718,be4f33cf86b74f26262af997,Barnole Eric,231,48.79936,2.28039,Taxi Stand,"48.798666226364,2.2833752789972"
13719,21c33b965a8141ca54ebeffe,Le Baron Catherine,398,48.801018,2.287494,Business and Professional Services,"48.798666226364,2.2833752789972"
13720,ff7a20647c3f4fd23be35f8c,Simas Bartolomeu Rodrigues Dias Iva,407,48.800659,2.288051,Travel and Transportation,"48.798666226364,2.2833752789972"
13721,c4c83108e9f941e36434e5f5,Barra Marc Louis Roland,481,48.802031,2.287521,Engineer,"48.798666226364,2.2833752789972"
13722,e459ba05f55a494a086d2ae1,Baruh Chemtov,500,48.797251,2.276881,Architecture Firm,"48.798666226364,2.2833752789972"
13723,44b95478faa144a740a2fcb2,Priscilla Bartmann,692,48.802571,2.290754,"Dentist, Oral Surgeon","48.798666226364,2.2833752789972"
13724,33b576dd0e264ac97582d3bc,Barlet Frank,723,48.804372,2.288147,Computer Repair Service,"48.798666226364,2.2833752789972"
13725,4c091b08ffb8c9b633466961,Les Coteaux d'Emily,463,48.856579,2.221211,"Bar, Coffee Shop","48.86096384533371,2.2246733296048142"
13726,5213a17e498e2382104aa8fa,Café de la Gare,534,48.856885,2.220707,"Bar, Café, French Restaurant","48.86096384533371,2.2246733296048142"
13727,4cfd4806c6cca35dc8039632,Romaing's,553,48.856743,2.220649,Gay Bar,"48.86096384533371,2.2246733296048142"
13728,4c3ebe730e0d0f47dafe157f,Café de la gare de Suresnes,669,48.868067,2.222041,"Bar, Brewery","48.86096384533371,2.2246733296048142"
13729,563255a2498e928911ebc298,Futo,833,48.858935,2.213596,Sushi Restaurant,"48.86096384533371,2.2246733296048142"
13730,5537ea0f498e6226c97bec16,La Cave de Suresnes,951,48.869191,2.226767,Wine Bar,"48.86096384533371,2.2246733296048142"
13731,54478cc0498e7b8c7ca09e28,SO Comptoir,960,48.869391,2.227663,Salad Restaurant,"48.86096384533371,2.2246733296048142"
13732,4bf59a0c9abec9b6c14724e8,Sushi Shop,797,48.868023,2.226233,Sushi Restaurant,"48.86096384533371,2.2246733296048142"
13733,52f80ed5251b443eaae90104,L'Affiche,447,48.86204,2.23057,"Bar, Restaurant","48.86096384533371,2.2246733296048142"
13734,4c5857d56418a5930e6f810e,Royal Sushi,934,48.861981,2.212079,"Sushi Restaurant, Vietnamese Restaurant","48.86096384533371,2.2246733296048142"
13735,613127d6fc550a4503f478c9,Le Social Bar,679,48.904427,2.331124,Bar,"48.905452421305,2.3220406472683"
13736,4b962b9bf964a5203dbf34e3,Danone + Cojean,53,48.904983,2.322174,Salad Restaurant,"48.905452421305,2.3220406472683"
13737,4c5bf5ad94fd0f472936c745,Le Montmartre,740,48.906799,2.331857,"Bar, Restaurant","48.905452421305,2.3220406472683"
13738,4f44ddade4b00b32e0064fb2,Sushi Yao,907,48.897766,2.325429,Sushi Restaurant,"48.905452421305,2.3220406472683"
13739,4c0947d5340720a177838493,Le Futur,526,48.901762,2.317404,"Bar, Restaurant","48.905452421305,2.3220406472683"
13740,4bdabe9d3904a593842b479e,L'Eden,601,48.903605,2.32966,Restaurant,"48.905452421305,2.3220406472683"
13741,5cba3145475abd003910ba3f,Live And Life,652,48.90166,2.328739,"Bar, Restaurant","48.905452421305,2.3220406472683"
13742,578be9bf498e2228cde16e6d,Sushi Sun,693,48.901061,2.315287,Sushi Restaurant,"48.905452421305,2.3220406472683"
13743,5de987f5fcad4d0008f7cf05,Singing Studio,713,48.899197,2.321734,Karaoke Bar,"48.905452421305,2.3220406472683"
13744,50d2414e498ebcf92423c3a2,Chicha Manhattan,841,48.903667,2.311012,"Hookah Bar, Restaurant","48.905452421305,2.3220406472683"
13745,4b98b134f964a520a74b35e3,Bo'Bar,330,48.855863,2.424496,Brasserie,"48.8529945,2.4247387"
13746,4b978bccf964a520330835e3,La Table d'Emile,423,48.854634,2.419622,"Diner, Gastropub, Brasserie","48.8529945,2.4247387"
13747,4c41fdfb3735be9a324919a4,L'Armony,628,48.855209,2.432697,Restaurant,"48.8529945,2.4247387"
13748,572b8fabcd1066592efdd8ca,Le Drunken,803,48.85715,2.433756,Beer Bar,"48.8529945,2.4247387"
13749,2a4068f8314f49313b1ee533,Le Bar Fleuri,333,48.85544,2.422089,"Bar, Café, Brasserie","48.8529945,2.4247387"
13750,5151e9c9e4b0461f2f1f1e90,El Pincho,874,48.857617,2.434333,"Lounge, Tapas Restaurant","48.8529945,2.4247387"
13751,e27755c7909a4497b837135e,Le Rallye Bar,603,48.858372,2.425935,Bar,"48.8529945,2.4247387"
13752,571cd7b7498e465e31e1eae6,Les Balkans,252,48.854301,2.427674,Bar,"48.8529945,2.4247387"
13753,518250a6e4b0ea1baa4f85cb,Lucien Bistrot Traiteur,289,48.851245,2.422588,Salad Restaurant,"48.8529945,2.4247387"
13754,4e2c60ed81dce8c49d10acae,Haruki,330,48.855731,2.423899,"Brasserie, Sushi Restaurant","48.8529945,2.4247387"
13755,5591213d498ef41db198ada6,Coté Sushi,621,48.870127,2.226988,Sushi Restaurant,"48.8702539,2.2187778"
13756,4c3ebe730e0d0f47dafe157f,Café de la gare de Suresnes,481,48.868067,2.222041,"Bar, Brewery","48.8702539,2.2187778"
13757,5537ea0f498e6226c97bec16,La Cave de Suresnes,584,48.869191,2.226767,Wine Bar,"48.8702539,2.2187778"
13758,54478cc0498e7b8c7ca09e28,SO Comptoir,664,48.869391,2.227663,Salad Restaurant,"48.8702539,2.2187778"
13759,4bf59a0c9abec9b6c14724e8,Sushi Shop,583,48.868023,2.226233,Sushi Restaurant,"48.8702539,2.2187778"
13760,4f0c90aa4fc6838ceabb3385,Le Relais Carnot,835,48.874637,2.227907,"Bar, Coffee Shop, Brasserie","48.8702539,2.2187778"
13761,bc177780426d4e915192c7b7,Restaurant de Gane'Scafé Suresnes,685,48.870339,2.228149,Bar,"48.8702539,2.2187778"
13762,650c8380bfbe49a313885219,Abri Sanitaire Mont Valérien,848,48.8726,2.207733,"Amusement Park, Bar","48.8702539,2.2187778"
13763,53540f3e498eb6d1057c4586,Au Bureau Suresnes,671,48.867739,2.227266,Restaurant,"48.8702539,2.2187778"
13764,4b464305f964a520dc1b26e3,Le Pub Suresnes,628,48.869153,2.227174,"Pub, Café, Brasserie","48.8702539,2.2187778"
13765,4e4d65aee4cd1edc601236a5,Miyako Sushi,777,48.918984,2.281539,"Pizzeria, Sushi Restaurant","48.9220937,2.2718348"
13766,58fba34ed7627e28e69c4648,Côté Sushi Bois-Colombes,831,48.915063,2.274941,"Sushi Restaurant, Peruvian Restaurant","48.9220937,2.2718348"
13767,4b1666a5f964a520b0b823e3,Le Melwen,859,48.914456,2.274745,Bar,"48.9220937,2.2718348"
13768,4b279224f964a5207f8724e3,Bleu'T,915,48.913825,2.27264,"Burger Joint, Pizzeria, Fast Food Restaurant","48.9220937,2.2718348"
13769,fde3b88f3f90497ce51a2176,Doukala,324,48.923961,2.275251,"Bar, Café, Coffee Shop","48.9220937,2.2718348"
13770,2fe3592d7f1a417ff1b0e1ab,Le Depart,868,48.923728,2.260203,"Bar, Café, Restaurant","48.9220937,2.2718348"
13771,2f9f256d15594af75ccbfbae,Resto 123,993,48.918216,2.284089,"Fast Food Restaurant, Sushi Restaurant","48.9220937,2.2718348"
13772,4f2a4033e4b0b052a3c6388c,Le Jean Bart,727,48.91568,2.271352,"Bar, Coffee Shop","48.9220937,2.2718348"
13773,4c506dcb968bb713112a9c7e,Bardin Optique,914,48.914371,2.274005,"Optometrist, Eyecare Store","48.9220937,2.2718348"
13774,10626dcf533e4dec5b466596,Barbusse,510,48.921413,2.264918,Pizzeria,"48.9220937,2.2718348"
13775,5ed8b34c0499380008307bc4,"Picadeli (Picadeli, Bar à Salades)",487,48.817406,2.330484,Salad Restaurant,"48.813240124373,2.3319716067039"
13776,5ce849b53fcee8002c8de28a,JO&JOE Paris Gentilly Restaurant & Bar,571,48.816414,2.338243,"Hotel Bar, Restaurant","48.813240124373,2.3319716067039"
13777,4d146be7816af04d9ac63bc2,Le Décanteur,884,48.817929,2.322049,"Wine Bar, Deli, Fast Food Restaurant","48.813240124373,2.3319716067039"
13778,4ddb8f3052b1cb916cc69151,Dream Sushi,174,48.811798,2.330802,"Fast Food Restaurant, Sushi Restaurant","48.813240124373,2.3319716067039"
13779,4b940307f964a520296134e3,Sushi Quick,387,48.810786,2.328729,"Fast Food Restaurant, Brasserie, Sushi Restaurant","48.813240124373,2.3319716067039"
13780,4e9eb810cc215c691539284f,Monop'daily,211,48.812046,2.329724,Salad Restaurant,"48.813240124373,2.3319716067039"
13781,4e5cbe9218a8a75fa272f052,Le Rétro,399,48.816506,2.33391,"Bar, Restaurant","48.813240124373,2.3319716067039"
13782,de31acdae7dc42855e29edf0,Barbecue Coréen,813,48.818627,2.324449,Sushi Restaurant,"48.813240124373,2.3319716067039"
13783,4df9d71718381da9362ac180,Le Monaco,787,48.8162,2.341747,Dive Bar,"48.813240124373,2.3319716067039"
13784,4d9200edf5388cfa720ec23d,Le Nemrod,801,48.819263,2.325872,Bar,"48.813240124373,2.3319716067039"
13785,4b60b5acf964a5203ff529e3,Bar du Marché,257,48.853928,2.337145,"Bar, Café, Restaurant","48.851751374458864,2.338161695134053"
13786,5c3235b08afbe0002dcd9eb3,Bar Joséphine,810,48.851285,2.327114,Cocktail Bar,"48.851751374458864,2.338161695134053"
13787,4fd21c85e4b08315f264bdd5,Dernier Bar Avant la Fin du Monde,904,48.857952,2.346294,"Bar, Vegan and Vegetarian Restaurant","48.851751374458864,2.338161695134053"
13788,4afd8300f964a5203a2822e3,L'Avant-Comptoir,57,48.852038,2.338828,"Wine Bar, Creperie","48.851751374458864,2.338161695134053"
13789,58a58562ef787f21708c9ea0,La Robe & la Mousse,65,48.851773,2.339108,"Beer Bar, Coffee Shop, Restaurant","48.851751374458864,2.338161695134053"
13790,4e67b1d8fa76f38efb3aaa09,Compagnie des Vins Surnaturels,128,48.851613,2.336516,"Wine Bar, Restaurant","48.851751374458864,2.338161695134053"
13791,4d559605143ca0932c17b1fc,Ambassade de Bourgogne,55,48.851326,2.338837,Wine Store,"48.851751374458864,2.338161695134053"
13792,5660a818498e87cb6fbcece5,Tiger,267,48.852194,2.334718,"Cocktail Bar, Restaurant","48.851751374458864,2.338161695134053"
13793,4f10b8bae4b0253d4bf5309e,Castor Club,315,48.851853,2.342425,"Cocktail Bar, Coffee Shop","48.851751374458864,2.338161695134053"
13794,4b22eca6f964a5206c5024e3,Prescription Cocktail Club,361,48.854987,2.337701,"Cocktail Bar, Lounge, Restaurant","48.851751374458864,2.338161695134053"
13795,4adcda07f964a5205d3321e3,Le Bar,950,48.868855,2.30076,"Hotel Bar, Restaurant","48.87137406080164,2.2887128591537476"
13796,5ff3069fb907b733a9252835,Joe & The Juice,436,48.869255,2.283876,Dining and Drinking,"48.87137406080164,2.2887128591537476"
13797,5aef7907da2e00002ca8ac64,Le Rooftop,376,48.870577,2.293541,Rooftop Bar,"48.87137406080164,2.2887128591537476"
13798,4b77f147f964a52097af2ee3,Saint-James Club,641,48.870457,2.279956,Hotel Bar,"48.87137406080164,2.2887128591537476"
13799,4f5a5636e4b03005858b31cc,Uc-61,695,48.876541,2.294055,"Cocktail Bar, Café, Coffee Shop","48.87137406080164,2.2887128591537476"
13800,5749f1b1cd10c7ca9e0eff9d,Chez Maram,707,48.86514,2.289904,"Hookah Bar, Turkish Restaurant","48.87137406080164,2.2887128591537476"
13801,4e42b2bf3151fbb810426f7c,La Galerie,912,48.868747,2.300781,Modern European Restaurant,"48.87137406080164,2.2887128591537476"
13802,4ba289b8f964a520240238e3,Le Rouge et le Verre,841,48.878888,2.287471,Wine Store,"48.87137406080164,2.2887128591537476"
13803,52dd1f4c11d24c0ed4cc5cd7,Le Bar de l'Hôtel Belmont,710,48.869283,2.297855,Hotel Bar,"48.87137406080164,2.2887128591537476"
13804,4b474033f964a5208e2d26e3,Jour,304,48.87002,2.291913,"Fast Food Restaurant, Salad Restaurant","48.87137406080164,2.2887128591537476"
13805,4b477ff1f964a520163426e3,Les Pères Populaires,655,48.851144,2.401852,"Bar, Fast Food Restaurant, Brasserie","48.8487726,2.393606"
13806,4d5c34299c31b60c4345b2ee,Le Bouillon Belge,548,48.852081,2.399412,"Beer Bar, Belgian Restaurant, Brasserie","48.8487726,2.393606"
13807,57f7ca4ccd10074b3ec13496,Bluebird,917,48.851265,2.381803,"Cocktail Bar, Café","48.8487726,2.393606"
13808,4d3b3564fa736ea8a7da1d8a,Le Siffleur de Ballons,911,48.849662,2.381261,"Wine Bar, French Restaurant","48.8487726,2.393606"
13809,4b157c60f964a52090ad23e3,Café Titon,709,48.852814,2.386441,"Café, Coffee Shop, German Restaurant","48.8487726,2.393606"
13810,4bbfa606461576b033ed7832,Piston Pélican,896,48.856836,2.395676,"Bar, Pizzeria, Brasserie","48.8487726,2.393606"
13811,568d7857498e03f862803b38,RPR le Repaire de Charonne,877,48.854694,2.385776,"Dive Bar, Café, Restaurant","48.8487726,2.393606"
13812,4bc4ac96920eb713cf141f2c,Les Blouses Blanches,782,48.850121,2.383173,"Bar, Brasserie, Italian Restaurant","48.8487726,2.393606"
13813,4b6ec0d1f964a5200dc92ce3,Le Bidule,663,48.850349,2.384773,"Bar, Café, Brasserie","48.8487726,2.393606"
